content
"overall okeee kali promo bnyak banget apalagi sering ada event diskon. cuman kekurangan nya 1....kalo ada chat notif masuknya delay banget, bisa sampe 30mnt kalo aplikasi tidak dibuka tidak tau kalo ada chat masuk....ini sangat meresahkan untuk pihak penjual/toko. respon antar seller dan buyer jadi kurang cepet!!! tolong dong di perbaiki untuk fitur chat nya. terimakasih"
"Mohon perbaikan!! pada verifikasi wajah, yaitu dengan tablet xiaomi Poco pad M1, mengapa tidak sinkron, jadi ketika posisi tablet dan aplikasi shopee kita posisikan landscape maka kamera yang memunculkan wajah tersebut malah jadi posisi potrait, hingga saya gagal verifikasi!! CATATAN : pada kasus ini, saya pakai aplikasi Shoppe terbaru dan semua izin sudah saya izinkan."
"Aplikasi banyak nipunya pas flash sale..kita sdh stanby.eeh pas jam dimulai..barang sdh habis...kan aneh banget ni app.dan banyak toko penipu..kita pesan dg harga mahal,yg dikirim barang yg murah gak sesuai deskripsi toko..dan sangat merugikan.trus kita mau coba kembalikan barang kayak dipersulit...mau lepas tangan"
Sangat aman dan terpercaya. Cuma kadang kurirnya ada komentar yg kurang ramah & kurang asem. Bila sy lg di luar dia nge retur seenaknya tanpa izin dari sy jadinya sy gak bisa menggunakan transaksi via cod. Sy mau tanya sm shopee apa mmg aturannya sprt itu?
"1. Tidak ada opsi untuk mematikan video. 2. Kalau lagi Search sering tiba2 diarahkan ke produk tertentu dan layar search saya langsung bubar (harus cari/ketik ulang). Kalau lagi bete karena dua hal diatas, biasanya langsung tutup aplikasi dan pindah ke marketplace lain."
"Sebenarnya belanja di shopee enak krn beberapa barang ada yg free ongkir, tp kenapa sekarang tiap co ada tambahan layanan khusus, dan itu gak sedikit. Jadi mikir lg mau belanja krn dia free ongkir tp ada lg tambahan biaya yg harus di bayar"
"Halo Shopee! Sebenarnya saya sgt terbantu dg adanya toko online, spt Shopee ini. Barang jg sllu sampai tepat waktu dan Alhamdulillah slma ini sllu bgs. Tp bbrp hari ini, knp ketika masih di keranjang terlihat ada potongan harga saat barang yg mau kita co dicheklist. Tp bgtu kita klik checkout, kemudian dilihat rincian harga, knp harganya kembali normal (tdk ada potongan harga sama sekali). Kalo dlu kan begitu kita klik checkout, maka rincian harganya sesuai dgn pas saat kita checklist. trmksh 🙏"
"Kenapa ya sekarang pesanan tiba lama sekali, pesanan saya tanggal satu, estimasi tanggal 9 tapi tanggal 10 belum tiba. di aplikasi status pengiriman tdk berubah sejak tanggal 4, mau dibatalkan tdk bisa, mau pesan ketempat lain takutnya barang datang pas pesan lain,jd serba salah ya.. mana yg dipesan itu obat.. tolonglah ya proses pengiriman nya jgn begini terus.."
"apk belanja ini memang mudah segala kebutuhan hampir semua nya ada, cuma ya gitu diskon produk nya terlalu pelit bahkan ongkir bagi pulau luar sangat jarang gratis ongkir 100%, permasalahan bug ngelag dll, untuk jasa kirim apa lagi kargo sangat-sangat mengecewakan, sering di tunda-tunda pengiriman, bahkan tanpa konfirmasi main cancel sepihak padahal alamat no hp sangat jelas, jika tidak jelas gak mungkin belanja di apk sebelah selalu lancar tuh, memang di apk sini aja yg sllu bermasalah."
"penjual nya pada tepat waktu, tapi kurir nya minta ampun. paket sudah proses antar alamat tadi selalu di tunda, sebagian paket saya di ambil di gudang, dan ada juga di kembalikan ke pembeli tanpa pemberitahuan itu kan sudah membuat rugi. juga ada kurir yang malas mengantarkan paket, berdalih jika paket banyak dan tidak takut di pecat. perbaiki ekspedisi, atau kembalikan saja jnt dan yang lainnya jika tidak sanggup menghandle"
"Dulu aplikasi nya emang bagus, tapi akhir-akhir ini produk yang dipesan sering tidak sesuai sama di deskripsi apalagi kalau pakaian itu suka beda bahannya sama yang dj deskripsi ujungnya aku retur, malah setelah itu nggak bisa lagi pesan pakai sistem pembayaran COD"
"Saya sudah hampir 7 tahun menggunakan Shopee, aplikasi belanja online yg bagus, banyak pilihan jasa pengiriman dan tentu banyak voucher juga. Hal tsb yg membuat saya setia hanya menggunakan aplikasi Belanja Online Shopee saja selama ini. Namun akhir-akhir ini saya kecewa pada fitur ""subtotal ukuran khusus"" yg biaya nya bahkan setengah dari harga barang. Awalnya saya pikir fitur ini hanya sementara tapi ternyata sampai sekarang tetap ada."
Memudahkan belanja online dengan kualitas yang baik. Tapi sudah 3x pemesanan di Shopee berujung kecewa. mulai dr pesanan yg tidak diantar & akhirnya di kirim lagi ke pihak toko sampai pesanan sudah dalam proses pengantaran pun masih di perlambat yg akhirnya harus melewati estimasi waktu. seakan2 akun saya ini bermasalah. tolong di perbaiki lagi..
"untuk aplikasi shopee nya sebenarnya menguntungkan disaya karna sudah akun platinum dapat banyak free ongkir dan diskon voucher , yang sangat mengecewakan di fitur spinjam nya padahal saya tidak pernah ada riwayat telat bayar / menunggak baik spaylater maupun spinjam , tetapi kenyataan nya akun spinjam saya baru dibayar sebelum tanggal jatuh tempo malah dibekukan tanpa alasan yang jelas !!! Bikin orang kapok kalau seperti ini !!"
"Lama2 makin suka dan cinta dengan Shopee. Karena disamping banyak pilihan barang dengan harga yang murah, fitur2nya pun istimewa dan rasa2nya tidak ada di aplikasi belanja online lain. Konsumen/pengguna pun sangat diperhatikan, terutama jika mengalami kendala baik pada saat pemesanan maupun ketika telah menerima barang. Terima kasih shopee, semoga menjadi aplikasi belanja online terbaik dinegeri ini."
"Saya tinggal di daerah luar pulau, jadi promo seperti potongan harga atau gratis ongkir kadang ada, kadang tidak. Selain itu, pengiriman Hemat Kargo sekarang hanya bisa checkout 1 barang jika pakai COD, jadi cukup menyulitkan. Semoga ke depannya promo lebih merata dan sistem pengiriman diperbaiki🙏."
"Belanda di aplikasi ini mantap juga! banyak gratisan ongkir plus banyak diskon yang harganya murah dan terjangkau,,, walau terkadang ada beberapa seller yg curang/tidak sesuai dngn apa yg diposting kan gambarnya,, tetep harus teliti dalam berbelanja"
"Saya akui aplikasi Shopee ini bagus buat belanja barang dan kebutuhan, tapi kalau bisa jangan banyak iklannya di website. Terutama pas saya lagi asik searching di website chrome,saya sering tiba tiba mental ke aplikasi Shopee,ini mengganggu banget apalagi pas saya lagi nggak ada keperluan untuk belanja, Tolong dong diperbaiki lagi fitur fitur shopeenya🙏🙏🙏😔"
"shoope sekarang sangat lelet lambat biasanya paling jauh dan paling lama 6-7 hari, kalo sekarang mesan ga terlalu jauh malah sampe 10 hari belum datang datang dan status pengiriman sekarang gak jelas ,,shopee sekarang lelet pengirimannya semoga bisa di ubah dan di perbaiki"
"Aplikasi semakin berat, penuh iklan, dan penuh bug. Mau checkout saja dipersulit sistem yang error. Kejadian saldo terpotong/koin hilang saat transaksi gagal sudah berulang kali terjadi. CS hanya kasih jawaban template 'tunggu 2x24 jam'. Professionalitas nol! Perbaiki stabilitas sistem dulu baru tambah fitur video/game tidak jelas."
"tolong lebih di prioritaskan terkait pengiriman, saya pengguna cukup lama. bukan karena ganti rugi atau bagaimana nya tapi pesanan dari tanggal 25 maret sampai saat ini belum datang juga? dan barangnya pun tidak murah. tolong lebih jelas juga terkait cs di aplikasi nya. kalau dari pihak shopee dirasa tidak cukup mumpuni untuk membuat ekspedisi sendiri terkait spx, tolong kasih opsi ekspedisi lainnya dan lebih variatif. karena penumpukan pesanan or lainnya. pesanan saya belum sampai ini."
"Saya apresiasi atas semua pelayanan Shopee, tapi saya minta tolong... betul- betul, janganlah munculin iklan terlalu serakah, contohnya klo kita mau download apa"", tiba"" ke-skip gara"" diarahkan ke Shopee, mau download ini, munculnya Shopee, mau ini itu yg muncul kepencet iklan Shopee.. terlalu bnyk lah, iklannya itu. tolong lah jangan serakah iklan. ngk gitu juga lah"
"Shopee,apk yg sangat membantu kita mempermudah belanja online kebutuhan sehari2 sy & kebutuhan lain2.. Harga ekonomis..bikin sy suka sllu ada promo2, bonus dari toko,voucher dan free ongkir.. jd lebih irit,hehee.. yg penting pintar2 kita memilih toko/barang.. sehingga bisa mendapatkan barang2 berkualitas yg memuaskan.. to Shopee & Sellernya jg.. Semoga sllu amanah.. Terimakasih.."
"bagus bgt aplikasi barang2 nya juga murah dan bagus, tapi kalo bisa bikin dong fitur refund koin dong soalnya saya sering tidak sengaja kepencet membeli item di permainan shopee nya dan koinnya tidak bisa di refund rugi dong saya kira kira ada deh 20rb koin saya yg terpakai karena tidak sengaja kepencet itu dan tidak bisa direfund."
"Sebelumnya saya suka sekali pakai layanan shopeefood karena cepat, banyak merchant dan banyak promo. tapi akhir-akhir jujur sedikit kecewa dengan layanan shopeefood yang sudah tidak seperti sebelumnya, terhitung dari setelah lebaran, sekarang susah sekali mendapat driver bahkan sampai harus membatalkan pesanan, promo juga tidak sebanyak sebelumnya tapi biaya layanan semakin bertambah. Entah kebijakan baru apa yang dibuat shopee sehingga shopeefood jadi se-mengecewakan ini."
"kenapa ya saya mau pesan barang gabisa cod, katanya saya sering mengagalkan pesanan padahal sama sekali saya batalkan pesanan ngga malah terbatalkan sendiri, tolong lebih di perbaiki lagi fitur"" nya ini sangat menggangu dalam proses belanja saya padahal setiap hari saya pesan barang disini mohon bantuan nya."
"Aplikasi yg terlalu banyak iklan, baru login langsung diarahkan ke shopee video sehingga membuat reload terlalu lama. Status pengiriman sering tidak terupdate, mengganti estimasi berkali-kali seenaknya. Garansi tepat waktu HANYA bisa digunakan dengan minimal pembelian yg besar (lebih baik dihilangkan saja garansinya) karena tidak berguna. Diperbaiki lagi sistemnya!"
"Sistemnya makin gajelas, buat event voucher tapi pas dipake malah dibatalkan sistem alasannya terlalu sering memakai promo. terus fungsinya voucher diskon klau dipake lalu dibatalkan buat apa? buat event promo giliran pakai vcnya dicancel alasannya terlalu sering."
"terlalu banyak biaya. mulai dari biaya ongkir, biaya layanan, ditambah lagi biaya penanganan khusus. selain itu voucher juga terlalu banyak s&k dan masa waktu pemakaian terbatas bahkan hanya muncul pesekian Detik tiba tiba tidak bisa digunakan alasan habis. ibaratnya voucher seperti itu hanyalah promosi Abal Abal"
"Pengalaman pertama melakukan penarikan. Terasa mudah dan sangat bermanfaat bagi saya. semoga kedepannya bisa menarik lebih besar lagi dan mampu menjadi salah satu inspirasi bagi teman-teman semuanya pengguna sophee khususnya. jangan pernahenyerah jika mengalami kegagalan. terimakasih pada semuanya. Belanja terasa murah,udah dan efisien. membuat semua terasa memiliki toko sendiri, tanpa ribet dan gampang. hanya beberapa detik tanpa keluar rumah semua kebutuhan terpenuhi dengan standar bagus...."
"Bisa ga sih SHOPIE lebih bijak lagi, saya kasih reting rendah nih, soal COD tolong buka lagi dong, jangan karena banyak barang yg saya Cancel, tapi lihat pembelianku berapa ITEM yg saya beli, dan lagian yang saya cancel barang yg tidak sesuai dengan deskripsi yg penjual tawarkan, jangan memperhambat saya sebagai pengguna SHOPIE melalui COD.. hanya beberapa ITEM yg saya cancel langsung di tutup system COD nya... apa harus saya banding bandingkan dengan online shop sebelah, dah gercep ga lelet..."
"tolong dong benahi aturan nya, jujur saya resah dengan masalah yg mengunggah foto barang varian teratas tapi tapi harga yg ditampilkan ternyata untuk harga varian terbawah. jujur risih, niat nyari barang malah kena clickbait mulu, cape juga udah dapet harga yg sesuai ternyata harga barang buat varian barang yg lain"
"untuk applikasinya sejauh ini bagus tapi cuman satu yang sangat2 di sayangkan iklan shopee selalu terkesan memaksa !! layar jadi super sensitif saat mau klik close iklan padahal sudah sangat hati2 nge klik tanda close/x tapi tetap kejebak masuk ke app shopee , kalian nggak perlu pasang iklan lagi buat apa seluruh Indonesia sudah kenal dengan yang namanya shopee , dah cukup segini masukan dari saya di tenggapi atau nggak terserah kalian """
"tolong perbaiki lagi toko nya banyak yang suka telat kirim apalagi yang tokonya udah ada lisensi star, mall, dll. apalagi saya yang beda pulau paling cepat itu seminggu kadang lebih nah kalo pesan nya ga dikirim kirim bisa nyampe sebulan, itu tolong di awasi lagi soalnya percuma sekarang banyak potongan-potongan harga tapi sellernya pada lalai semua kan kocak nanti imbas nya pada pindah ke aplikasi lain. terimakasih semoga cepet di berantas"
"Gak salah lagi, Shopee emang the best! 😆 Pengalaman belanja di Shopee tuh super puas, apalagi pas lagi ada promo besar-besaran. Saya pernah dapet voucher diskon 50% buat beli gadget impian, dan bisa diantar ke rumah dalam waktu sehari. Pelayanan customer servicenya juga responsif banget, masalah kecil bisa langsung kel solved. Pengalaman belanja online yang bikin nagih! 👍"
"Sebenernya yg bermasalah di SPXnya sih, tapi mending udahan ajalah.. kalau paket telat dateng biasa,tp paketku bisa ganti kemasan dan ada sebagian isi yg hilang (seller ada bukti pas packing, ada foto paket pas dalam proses, qodarullah paket sempat tertunda pengirimannya, dan foto pas diterima dgn bungkus dan beda, saya ada bukti unboxing nya). sudah dilaporkan, ribet full prosedural, tapi tetap tidak ada solusi. akhirnya saya tidak bisa lagi mentolerir dan memilih menyudahi pake marketplace ini"
"Sebagai penjual benar benar dirugikan dgn adanya biaya tambahan yang semakin lama makin banyak. Selain itu pelayanannya juga sangat buruk, chat customer service jawabannya selalu template dan tidak menyelesaikan masalah. 2 paket yg saya kirim stuck digudang selama 1 minggu, ngga ada perkembangan. Update nya pun selalu sama dan berulang, tapi ngga nyampai nyampai ke Cust. Kalau gitu mending kasih kita nomer kurir, kayak e-commerc sebelah. Biar lebih transparan dan ngga perlu ke cs yg ga membantu."
"jujur shopee ini bagus bgt buat belanja tetapi sukai ketika ada notifikasi entah dari apa dan namanya cuma halo dan pesannya itu ""tolong balas pesan saya"" ketika di tekan tidak ada pesan yang masuk dan itu sangat menggangu banget ngerti gak sih setiap ada notifikasi aku kira apa ternyata pesan gak jelas itu jadi tolong min perbaiki atau apalah aku risih kek gini"
"Aplikasi Sangat Lemot, Pengiriman SPX Sekarang Makin Parah, Masa 10 hari Lebih Pesanan Saya Belum Tiba, Daftar Paylater ga bisa, Kalau Tidak Bisa mengoptimalkan Aplikasi Lebih Baik Hilangkan Saja, SEMOGA di Baca Oleh Owner Aplikasi Shopee, Saya mohon di Perbaiki Di bagian Expedisi, Tentunya SPX"
"Sistem verifikasi ini benar-benar kontradiktif dan berulang. Untuk apa saya diminta melakukan validasi OTP via WhatsApp jika ujung-ujungnya sistem tetap memaksa verifikasi password di tahap yang sama? Jika saya memilih jalur OTP, itu tandanya ada kendala pada password atau saya membutuhkan akses cepat. Menanyakan kembali password setelah OTP berhasil adalah langkah yang sia-sia dan hanya membuang waktu. Ini bukan lagi soal keamanan, tapi alur yang 'cacat logika' karena sistem yang tidak jelas."
Aplikasinya bagus. Tapi untuk pengirimannya sangat sangat buruk. Sebelum ada jasa pengiriman dari shoppe masih menggunakan jasa pengiriman J&T atau JNE aman aja paling lama 1 minggu nyampe. Sekarang semua di ambil alih oleh shoppe yg akhirnya pengiriman bisa 1 bulan lebih. Bahkan barang bisa di kembalikan ke penjual. Kalau gak mampu jangan menyanggupi untuk menyediakan jasa pengiriman. SERAKAH
"APLIKASI IKLAN TERMAKSA. lagi buka apk apa tiba tiba muncul iklan nya, iya ga masalah kalo cuma iklan doang, lah ini ga ada yang mencet iklan nya tiba tiba malah aplikasi nya ke buka ga jelas banget sumpah, punya aplikasi iklan nya di atur lah kocak, dari dulu ga berubah brubah, kesel bgt sumpah, dulu blm instal juga maksa banget, sekarang waktu udah di instal tambah maksa, mending hapus aja sekalian aplikasi lo itu atau iklan lo yang di hapus, kocak!!! udah gedeg bgt gue sama iklan lo dari dulu"
"Pengiriman lambat selalu melewati waktu estimasi, dan kadang pengiriman di tunda sampai gagal pengiriman, barang kembali kepada penjual lagi setelah sekian lama saya nunggu Kecewa banget sama SPX Shopee ini. Cht cs shopee pun percuma tidak ada hasil seperti masalah yg kemarin."
"Shoppe aplikasi T41, Pelayanan CS nya kurang memuaskan kl ada kendala di akun, waktunya terbatas, di samping itu banyak toko abal2nya jg, yg suka ngirim2 barang ga sesuai permintaan, seperti di aplikasi belanja online sebelah.sekarang sy kecewa sama shopee return barang susahnya minta ampun, ga di jemput, padahal sdh mengikuti prosedur, sdh jelas barang yg di kirim beda fungsinya kok gabisa di tuker, semakin naik membernya ongkirnya semakin mahal. Gratis ongkirnya banyak bohongny"
"aplikasinya bagus,tapi tolong dong iklannya di kurangin,tiap lagi nonton,baca novel,dengerin music,selalu ada iklan shopee, ga ada pencet apa² tiba² masuk di iklan shopee, lebih di kurangin ya admin iklan²nya,mengganggu pekerjaan banget soalnya"
"Sangat buruk untuk kali ini, tidak bisa menyelesaikan masalah. Pengembalian barang sudah masuk hari ke-3, tapi belum ada pickup ke rumah. Enak bener jadi seller begini, order 10 kilogram cuma dikirim 200gram. Ingin dikembalikan tapi pickup tidak kunjung datang. Parah, Member Platinum prioritas hanya sebatas formalitas saja. tak ada guna!!!"
"selama pakai shopee alhmdulillah memudahkan berbelanja...tp akhir"" ini barang yng Dateng slalu minus entah barang penyok..makan remuk...jadi agak kecewa dan takut pesen lagi apalagi barang"" berbahan kaca...dan itu terjadi semenjak ganti expedisi...bis nggk sih yang dulu aja udah bener"" ...yng sekarang banyak kecewa nya"
"jujur shopee tu aplikasi paling enak buat co, tapi sedihnya kalo checkout nya banyak dia sering ke cancel sendiri dengan alasan aktivitas tidak wajar, padahal aku co memang bener bener butuh stock barangnya, tolong ya Shopee diperbaiki mungkin peraturan nya, karena buat aku kesulitan kalo mau co barang banyak, sampe aku ganti 3 nomor cuma buat co shopee doang biar ga limit 🥺"
"sebenarnya shopee itu bagus dan membantu tapi yang bikin muak itu dari ekspedisi/kurir spxnya sangat lambat. ini sudah 3 hari keterlambatan pengantaran dan kurir memberikan alasan ""pembeli menjadwalkan ulang pengiriman"" seenaknya tanpa konfirmasi dahulu."
"saya sekarang ragu pakainya, soalnya saya pernah di telpon kurir, tiba-tiba saya disuruh bayar ke dananya padahal saya beli COD, peraturan pusat kantor nya pun tidak bisa dimengerti, hangus uang saya 446.200Rp, tapi saya tidak apa lah daripada lebih banyak terkirim uangnya. tolong kedepannya jangan ada kejadian kyk gini, gara-gara update shopee nya tidak bisa COD, jadi barang yang sebelumnya dibeli COD tiba-tiba berubah jadi tidak bisa COD. tapi, aplikasinya sangat bagus, harganya terjangkau ☺"
"Memuaskan belanja di shopee, pintar² dan teliti lah dalam berbelanja.. happy shopping guys😍 saran: testimoni jgn pake foto sampe 5X, memori hp cepat penuh, cukup 2 saja, apalagi klo belanja nya bnyak.. sangat repot klo hrs ksh penilaian sampe 5 foto."
pihak shoope sangat membantu tim nya gercep .. tapi nih tolong dong seleksi lagi penjual nya banyak yang tidak sesuai estimasi pengirimannya aku pesen baju 8 februari sampai akhir maret kaga dikirim po 20 hari keterangannya tapi melebihi estimasi(udah beres lebarannya) pesen lemari mentok di dc cakung .. alhasil balik lagi ke penjual karna lebih estimasi tolong tingkat nya lagi ekspedisi dan penjual nya
"Asli keamanannya bagus, aman juga lancar semua terkombinasi menjadi 1,performanya baik, bebas iklan, bug ataupun lemot, lancar jaya ketika dijalankan & membuka semua fitur2nya. Namun disayangkan sering ketika di pake terkadang agak"" susah membukanya pas saat koneksi lagi jelek / tidak stabil, terkadang loadingnya lambat sekali & cuma berputar aja.. mungkin cuman hal seperti itu yang biasa terjadi di apps ini dan aplikaainya sudah berjalan dengan baik, aplnya berfungsi sesuai keinginan -Adit baun"
"kenapa shopee memakai Spx sebagai ekspedisi, pengiriman sering terlambat , tidak ada pergerakan dan tidak ada no kurir yang ditugaskan untuk bisa dihubungi. pesanan saya 4 tidak ada kabar berita dan status pesanan semua sedang dalam pengantaran padahal sudah 2-4 hari, sedangkan gudang akhir hanya 3 km dari rumah kami."
"Kecewa saya dengan Shopee. Sudah hampir 3 minggu saya melapor ke CS dan DM Instagram bolak-balik, tetapi pengembalian dana saya belum juga diproses. Parahnya, tiba-tiba pihak Shopee meminta bukti tambahan untuk validasi dengan waktu hanya 1 hari. Untung saya sempat melihat notifikasi tersebut. Kalau tidak, saya bisa rugi: barang sudah saya kembalikan, tetapi dana pengembalian malah dibatalkan. Sungguh mengecewakan pihak Shopee ini."
"aplikasi nya bagus, harga-harganya juga lumayan murah. Tapi pliss lah kok tiap mau buka apk lain,, muncul terus iklan shoppe, padahal gak mencet tombol apa-apa, Tiba-tiba langsung masuk apk shoppe."
Untuk sekarang shopee sangat tidak disarankan lgi karena pengiriman nya yang sangat amat lambat pesen sekarang dateng bisa 2 minggu-1 bulan padahal wilayah perkotaan dengan alesan lonjakan pesanan padahal pas saya ke gudang nya pesanan hanya sedikit dan kurir nya pun banyak
"Layanan Shopee dan Shopeepay semakin mantap. Banyak produk yg berkualitas dg harga terjangkau, ada diskon yg lumayan, ongkir gratis. Sayangnya biaya ukuran khusus (Beban Berat/Ukuran Besar) yg membuat harga melambung melebihi harga di toko2 terdekat. Awalnya mau beli jadinya ya... BATAL. Pilih beli di toko offline saja. Meski demikian tetap saja Shopee is the best 👍"
"Aplikasinya sebenarnya bagus untuk belanja, tapi saya kasih bintang 2 karena sering kesal dengan promo yang terasa abal-abal. Sudah bayar sesuai harga promo, malah di-return karena alasan salah penulisan harga, padahal barang jelas masuk flash sale. Ini bukan soal uang, tapi soal kepercayaan pembeli. Iklan juga terasa terlalu memaksa, dan flash sale jg sbntr,stlh itu balik lagi dengan harga seperti normal. Dana pengembalian juga tidak sepenuhnya kembali seperti awal, jadi terasa kurang."
ajukan pengembalian dana (barang tidak lengkap) sangat dipersulit.. beli kertas yang berisi ratusan lembar masa minta video kertas dijejer satu per satu dan ga boleh ditumpuk buat bukti... akalnya cs shopee pada dimana.. sangat di luar nalar... minimal bedakan jenis barang.. dikasih ss bukti penjual jelas nyuruh untuk ajukan pengembalian krn memg stok tidak lengkap masih blm cukup jadi bukti. lucu.
"pesan barang pakai pengiriman next day, yg aslinya barang datang tanggal 17-18 malah tiba"" ganti jadi 19-20, padahal sudah dibela belain bayar ongkos 3x lipat biar cepat datang dan voucher yg aslinya 10.000 jika pesanan telat malah jadi 2.000 ya walaupun sudah beberapa kali dapat voucher karna telat pengiriman tapi tidak pernah ada yg bisa dipakai"
"aplikasi nya bagus, banyak gratis ongkir nya juga,tpi minta tolong dong min,masa saya sudah check out barang tpi di cancel,pas saya mau pesan barang nya lagi voucher ny udh ilang, minimal kalau bisa kalau barang nya di batalkan oleh penjual nya, voucher ny di kembalikan dong minn,mksih"
